,name,latitude,longitude
608,Horton,-95.0972457,46.811070300000004
609,Bigfork,-93.6539948,47.7445302
610,Jakeville,-93.98665030000001,45.750244800000004
611,Georgeville,-94.9272351,45.428575900000006
612,Freeport,-94.6902307,45.66241
613,Lynd Mobile Home Park,-95.89,44.3861111
614,Country Club Terrace Mobile Home Park,-94.3927778,44.8977778
615,Cormorant,-96.06565850000001,46.730700600000006
616,Elko,-93.32688900000001,44.564686200000004
617,Lake Elmo,-92.88018620000001,45.0021685
618,Kasota,-93.96495750000001,44.292466700000006
619,Pleasant Valley,-92.384916,46.5382763
620,Silver Lake,-94.1955334,44.9032959
621,Fairhaven,-94.2113753,45.3216314
622,Cotton,-92.47630000000001,47.169380000000004
623,Wabasha,-92.0320116,44.383943800000004
624,Cresson,-96.43531890000001,44.111080900000005
625,Avoca,-95.645565,43.948575000000005
626,Leo,-96.2505727,48.760811000000004
627,Flaming,-96.2706115,47.456631300000005
628,Marysburg,-93.8168974,44.240245
629,Kelliher,-94.44829,47.941625
630,Bennettville,-93.74886210000001,46.401902500000006
631,Togo,-93.15601260000001,47.821318000000005
632,Little Marais Postoffice,-91.13488410000001,47.3954687
633,Beardsley,-96.71237550000001,45.5582477
634,Lewisville,-94.4374659,43.9232913
635,Ghent,-95.891137,44.512738000000006
636,Berne,-92.7789321,44.1635987
637,Lamberton,-95.2641639,44.231067700000004
638,Casperson,-95.6872122,48.5760839
639,Parkers Prairie,-95.32892430000001,46.1530178
640,East Gate Mobile Home Park,-94.16944000000001,46.36722
641,Pinewood,-95.1277838,47.597176700000006
642,Taunton,-96.06586800000001,44.593573
643,Wilno,-96.2314295,44.4996864
644,Stacy,-92.98744040000001,45.3980205
645,Blackduck,-94.54823300000001,47.7333383
646,Barrows,-94.2539083,46.3016267
647,Hart,-91.7398706,43.8755194
648,Callaway,-95.90976900000001,46.982459000000006
649,Green Isle,-94.00830400000001,44.679129200000006
650,Gemmell,-94.12327110000001,47.973119800000006
651,North Shore,-94.73807120000001,45.802743
652,Orth,-94.3152283,47.839122200000006
653,Marble,-93.29853600000001,47.320494000000004
654,Palmer,-93.54188930000001,44.153019300000004
655,Sugarloaf,-91.62642380000001,44.0282289
656,Clinton,-96.43367,45.460242
657,Shaw,-92.35296550000001,47.1132688
658,Withrow,-92.8974352,45.124133500000006
659,Blackberry,-93.39049,47.180776
660,Sleepy Eye,-94.724204,44.297169200000006
661,Pine Village Mobile Home Park,-93.23472220000001,45.5527778
662,North Saint Paul,-92.99225120000001,45.0122571
663,Godahl,-94.63997610000001,44.1088481
664,Odin,-94.7427574,43.866345100000004
665,Marna,-94.0077344,43.6057885
666,Salo Corner,-92.2792314,47.6609539
667,Sturgeon River Landing,-93.8862952,48.2124533
668,East Gate Estates,-93.55416670000001,44.5486111
669,Mesaba,-92.1318378,47.5688122
670,Deerwood Mobile Home Park,-93.89861,46.47361
671,Verdi,-96.3522619,44.208579500000006
672,Roseland,-95.10555280000001,44.935405200000005
673,London,-93.0626967,43.5260729
674,Courtland,-94.3402456,44.2682979
675,Saint Anna,-94.4752797,45.661631500000006
676,Chester,-92.3451151,44.005247600000004
677,Millville,-92.295731,44.244689
678,Camp Ripley Junction,-94.32833480000001,46.0702439
679,Saint Martin,-94.6688941,45.5019088
680,Barrett,-95.89033,45.910516
681,Funkley,-94.431348,47.7835661
682,Arbutus,-93.04765900000001,48.306864100000006
683,Oxlip,-93.3888429,45.5002421
684,Coin,-93.3066146,45.734962
685,Wilmington,-91.5423643,43.5469146
686,Minnetonka,-93.4638936,44.9405086
687,Preston,-92.08321570000001,43.670242300000005
688,Five Corners,-92.2799129,46.807718900000005
689,Riverside Heights,-94.11051570000001,43.664677100000006
690,Faunce,-94.95245270000001,48.59303370000001
691,Greenfield,-93.69135270000001,45.1032966
692,Mapleton,-93.95606430000001,43.928851200000004
693,Cook,-92.68961800000001,47.852418
694,Trommald,-94.01831920000001,46.505241600000005
695,Rogers,-93.5524563,45.1888596
696,Mabel,-91.7695949,43.5205234
697,Mansfield,-93.60882910000001,43.5724546
698,Oak Park,-93.8179849,45.6958088
699,Domaas,-94.55023680000001,48.115517700000005
700,Saginaw,-92.4443566,46.8591081
701,Iberia,-94.6952564,44.2390917
702,Lakewood,-91.96268590000001,46.863826100000004
703,Springfield,-94.9758156,44.2385706
704,Olivia,-94.98972140000001,44.77635
705,Ogilvie,-93.4263416,45.8321825
706,Meire Grove,-94.86918270000001,45.6296872
707,East Beaver Bay,-91.282943,47.2676997
708,Goldenrod,-95.2341897,47.0944038
709,Regal,-94.84525020000001,45.4068106
710,Saint Leo,-96.0522574,44.7171833
711,Bear River,-93.0829585,47.7777061
712,Croftville,-90.276114,47.765497
713,Canyon,-92.47074590000001,47.0399382
714,Caribou,-96.4494686,48.9824817
715,Lake Lillian,-94.8798814,44.943516200000005
716,Beaver Creek,-96.363724,43.613987
717,Mudbaden,-93.61773450000001,44.691629600000006
718,Casino,-94.540287,46.4269103
719,Tenstrike,-94.6768682,47.6563825
720,Countryside Mobile Home Park,-95.745894,47.5717793
721,Hader,-92.8010321,44.365521
722,Halma,-96.60038370000001,48.6610529
723,Kost,-92.86799350000001,45.491906300000004
724,Pine Ridge Court,-93.8694444,45.3972222
725,Stockton,-91.76987340000001,44.0274629
726,Hadler,-96.53534640000001,47.368578500000005
727,Redfield Court Mobile Home Park,-92.7494444,45.3855556
728,Dakota Junction,-96.1944804,48.158858200000005
729,Bristol,-92.16894520000001,43.5443943
730,Steele Center,-93.22616830000001,43.989377700000006
731,Argyle,-96.8207052,48.3330251
732,Lindsay Mobile Home Court,-95.6833333,44.608888900000004
733,New Ulm Mobile Village,-94.4333333,44.2861111
734,Lynd,-95.890302,44.386072000000006
735,Waterville,-93.56797,44.2189914
736,Gordonsville,-93.2535385,43.512734800000004
737,Benoit,-96.39477910000001,47.701635
738,West Concord,-92.8992187,44.1533704
739,Sedil,-92.97326650000001,44.7533004
740,East Lake,-93.2835646,46.5382808
741,Bridgeman,-94.5805667,46.383854400000004
742,Burwell,-96.50311640000001,47.7452479
743,Maple Leaf Court,-94.3736111,45.983888900000004
744,Southhaven,-93.96134310000001,44.138299700000005
745,Ellson,-93.0113175,46.3174453
746,Osseo,-93.40245580000001,45.119390800000005
747,Sandstone,-92.86742310000001,46.1310598
748,Forsman,-92.5787885,47.7079778
749,Brook Park,-93.07553890000001,45.949317
750,Lester Prairie,-94.04163890000001,44.883851400000005
751,Westbury,-95.9097704,46.9171812
752,Taopi,-92.642188,43.558248500000005
753,New Market,-93.3535568,44.5730194
754,Blomford,-93.1424458,45.500241200000005
755,Henning,-95.44531620000001,46.3216278
756,Hi-Vue Trailer Park,-94.2050002,45.6138902
757,Long Prairie,-94.86526420000001,45.974112600000005
758,Soudan,-92.23765800000001,47.815752
759,Saint Bonifacius,-93.7474636,44.9055181
760,Ash Lake,-92.91599810000001,48.2188043
761,Fossum,-96.1759839,47.238398000000004
762,Pine Creek,-91.40347390000001,43.8452434
763,Jack Pine,-95.52057830000001,47.383291400000005
764,Elmdale,-94.49250550000001,45.8332987
765,Hunters Park,-92.07324410000001,46.8291053
766,Lime Valley Mobile Home Park,-93.9793997,44.2027446
767,Arago,-95.1614802,47.051227600000004
768,Jordan,-91.6301675,47.376309500000005
769,Pease,-93.6480191,45.6980214
770,Breezy Point,-94.2169351,46.6166305
771,Maynard,-95.4689074,44.9069025
772,Lafayette,-94.3952541,44.446630600000006
773,Lewiston,-91.8695909,43.9846785
774,Vineland,-93.75747240000001,46.163570400000005
775,Saint James,-94.62691810000001,43.982457700000005
776,Asbury,-95.5339091,44.8788465
777,Haley,-92.7326723,47.921027300000006
778,Pequot Lakes,-94.3094399,46.603019800000006
779,Clarissa,-94.9486356,46.1302414
780,Dunvilla,-96.0161655,46.6630143
781,Crow Wing,-94.2924998,46.2799671
782,Stark,-93.06049630000001,45.580517400000005
783,Arcola,-92.76659590000001,45.1233002
784,Anderson Trailer Court,-96.8297378,47.348207800000004
785,Dale,-96.21978250000001,46.905237400000004
786,Hendrum,-96.8114676,47.264416600000004
787,Cardigan Junction,-93.1093874,45.0527436
788,Ivanhoe,-96.24737200000001,44.463229000000005
789,Onega,-92.8274126,47.318545500000006
790,Gully Mobile Home Park,-95.62249080000001,47.768667
791,Meadowcrest Estates Mobile Home Park,-94.98638890000001,44.7833333
792,Wirock,-95.7036223,43.8869082
793,Mission,-94.051095,46.588018600000005
794,Baker,-96.55201720000001,46.7130166
795,Moland,-93.06159600000001,44.1966308
796,Whitman,-91.8058616,44.152913500000004
797,White Iron,-91.77680670000001,47.9032343
798,Brooklyn Park,-93.34435850000001,45.100480700000006
799,Kenneth,-96.07251260000001,43.7538536
800,Willmar,-95.04353730000001,45.1219492
801,Santiago,-93.82008540000001,45.539198400000004
802,Pequot Terrace,-94.28833,46.52056
803,Oreland,-93.9188706,46.4507951
804,Bonanza Grove,-96.70951170000001,45.4455183
805,Rose Terrace Mobile Home Park,-94.82222220000001,45.6722222
806,Norcross,-96.19777690000001,45.868978500000004
807,Edgerton,-96.12863700000001,43.872468000000005
808,Hazel Park,-92.9847046,44.9876006
809,Peterson,-91.8348562,43.786213200000006
810,Pine Island,-92.64611550000001,44.2033956
811,Arden Hills,-93.1666945,45.076140900000006
812,Fruitville,-94.0794322,45.7130219
813,Norseland,-94.1166345,44.4127432
814,Richwood,-95.8227765,46.9747172
815,Johnson's Sunset Mobile Home Park,-92.8658333,46.142500000000005
816,Mahtomedi,-92.9516037,45.069688600000006
817,Rice Lake,-94.1444211,45.014129700000005
818,Whyte,-91.56210750000001,47.451584000000004
819,Maplewood,-93.0456985,45.008221600000006
820,J's Trailer Park,-92.7005556,46.4847222
821,Miloma,-95.3683338,43.762737800000004
822,Happy Wanderer,-91.6923737,47.6921332
823,East Bethel,-93.2024487,45.319409500000006
824,Pemberton,-93.7833425,44.0076685
825,Maple Springs,-92.161839,44.409689400000005
826,Norwegian Grove,-96.2206173,46.609125600000006
827,Perth,-94.3586489,44.080254200000006
828,Eden Valley,-94.54610740000001,45.326074500000004
829,Roseland,-95.10552580000001,44.942643000000004
830,Aldrich,-94.93668890000001,46.3763513
831,Oslo,-92.7385186,43.892185500000004
832,Huhn Addition Mobile Home Court,-93.509844,47.238559
833,Orchard Garden,-93.2960561,44.72552
834,Alder,-93.70381520000001,47.5616113
835,Valley Green Mobile Home Park,-93.6291667,44.676388900000006
836,Bonnevista Terrace Mobile Home Park,-93.56388890000001,44.781111100000004
837,Clearwater Estates,-94.04027780000001,45.4125
838,Fairmont Estates,-94.4433048,43.668010800000005
839,Cleveland,-93.8377341,44.325521900000005
840,Concord,-92.8363068,44.1474641
841,Lyle,-92.9435596,43.50533
842,Ken and Debi Lathrop Mobile Home Park,-94.99281300000001,47.2029094
843,Beroun,-92.95520660000001,45.910232
844,Salem Corners,-92.60800950000001,43.9858679
845,Glyndon,-96.578963,46.875240000000005
846,Apple Valley,-93.21772,44.7319094
847,Myrtle,-93.1635346,43.5644039
848,Johnsburg,-92.76907510000001,43.5055223
849,South Haven,-94.21206670000001,45.292284900000006
850,Bowlus,-94.40944680000001,45.8194098
851,Virginia,-92.53657100000001,47.52326
852,Homer,-91.5565347,44.021352
853,Wilpen,-92.82796330000001,47.4404867
854,Saint Joseph,-94.3180516,45.5645229
855,Deerwood,-93.8988695,46.4735725
856,Kingsway Estates,-93.89666670000001,44.4730556
857,Burchard,-95.9903034,44.2560756
858,Castle Danger,-91.50323010000001,47.1207617
859,Redwood Falls,-95.1164478,44.5393721
860,Lindford,-93.7818381,48.410785000000004
861,Martin Landing,-91.30375020000001,47.744902700000004
862,Riceford,-91.726815,43.5760785
863,Carmody,-93.4713435,45.6516297
864,Merrifield,-94.17277150000001,46.4649663
865,Eveleth,-92.538824,47.462761
866,Canby,-96.27643400000001,44.708853000000005
867,Section Thirty,-91.7804174,47.9101784
868,Huot,-96.42338860000001,47.865247600000004
869,Westport,-95.1672511,45.714963700000006
870,Bald Eagle Center,-94.41885780000001,47.401065100000004
871,Ramey,-93.93764940000001,45.8352401
872,Twin Valley,-96.25894770000001,47.2602405
873,Kabekona Corner,-94.87715890000001,47.2349484
874,Hector,-94.715547,44.7438507
875,Meadowlands,-92.73241700000001,47.071884000000004
876,Bay Lake,-93.8738685,46.4094051
877,Houston,-91.56847640000001,43.7632995
878,Crosby,-93.95776120000001,46.482184800000006
879,Twin Grove,-93.18825840000001,43.702737500000005
880,Alpha,-94.87096240000001,43.6389343
881,Sauk Rapids,-94.16738020000001,45.591327500000006
882,West Duluth,-92.18630250000001,46.7354968
883,Fernando,-94.4577606,44.6516293
884,Pine Mountain Trailer Court,-90.362982,47.823826800000006
885,Delft,-95.08894070000001,43.9863749
886,Union Hill,-93.6671769,44.543827
887,Benson Mobile Manor,-95.5916667,45.319166700000004
888,Wilmont,-95.82723700000001,43.764687
889,Aitkin,-93.70969360000001,46.533398500000004
890,Vernon,-92.73824110000001,43.903296700000006
891,Roscoe,-94.6397247,45.433852900000005
892,Squier,-96.08172440000001,46.1374598
893,Cromwell,-92.88409390000001,46.6807803
894,Stewart,-94.48581850000001,44.7246843
895,Traverse,-94.01746170000001,44.3485771
896,Greaney,-93.02100560000001,47.9671454
897,Averill,-96.5472946,46.970795200000005
898,Belle Plaine,-93.76857290000001,44.622741000000005
899,Bratsberg,-91.7704259,43.7349649
900,Spaulding,-94.8527969,45.776076200000006
901,Harnell Park,-92.3963009,46.887440500000004
902,Pitt,-94.7360474,48.7174769
903,Vern,-95.2144617,47.303845700000004
904,Ely,-91.8671034,47.9033433
905,Skime,-95.6027633,48.54691690000001
906,Mildred,-94.46472,46.7549598
907,Dundas,-93.2020856,44.4294359
908,Meadow Brook,-92.9546207,47.862701400000006
909,Storden,-95.3183305,44.037736
910,Dora Lake,-94.0402153,47.738562300000005
911,Robbinsdale,-93.33958430000001,45.031315600000006
912,Frontier,-94.2565811,48.656353800000005
913,Clements,-95.0524937,44.381626000000004
914,Seaforth,-95.32639230000001,44.4771797
915,Franklin,-92.51907100000001,47.5377036
916,Luce,-95.65282110000001,46.657737100000006
917,Birch,-92.5921368,47.0341059
918,Shovel Lake,-93.7535696,46.9574535
919,De Graff,-95.4678064,45.2632935
920,Kragnes,-96.75142140000001,46.9883522
921,Coon Lake Beach,-93.15605810000001,45.308021100000005
922,Huntley,-94.23746440000001,43.7316215
923,Franconia,-92.69159730000001,45.370240800000005
924,Blomkest,-95.02327700000001,44.9427369
925,Hanover,-93.66635240000001,45.155797
926,Dassel,-94.3069284,45.0816298
927,Highland,-94.0327536,45.1230198
928,Vermillion,-92.9671545,44.6735782
929,Jenkins,-94.3347171,46.646074000000006
930,Erhard,-96.098669,46.485515
931,Churchill,-95.8666642,45.022227
932,Fort Ripley,-94.3602807,46.1660777
933,Loerch,-94.0724893,46.403297800000004
934,Hartland,-93.48663810000001,43.8037219
935,Oaks Mobile Home Court,-96.2673989,47.891105200000005
936,Bayport,-92.78132380000001,45.021264800000004
937,Embarrass,-92.19826350000001,47.6585047
938,Valley Haven Mobile Home Park,-93.5069989,44.8019661
939,Sundal,-96.19838560000001,47.456352700000004
940,Tamarack,-93.12716350000001,46.644391500000005
941,Berner,-95.4730665,47.8044011
942,Sanborn,-95.12892480000001,44.2095386
943,Oslund,-94.0332722,47.6555071
944,Correll,-96.15949470000001,45.2307969
945,Battle Lake,-95.7139599,46.281056
946,Dawson,-96.05448100000001,44.932738
947,Weaver,-91.9287717,44.2149646
948,West Albany,-92.28545360000001,44.301355900000004
949,Bingham Lake,-95.04637910000001,43.9066239
950,Boy River,-94.1221838,47.1680106
951,Cass Lake,-94.60415,47.379398
952,Silica,-93.0207527,47.264658600000004
953,Yucatan,-91.6887574,43.6805219
954,Deer Creek,-95.32142280000001,46.391072400000006
955,Saint Anthony,-93.2187368,45.0283001
956,Lakewood Court,-94.23333000000001,46.6625
957,Spruce,-92.5629627,47.427429100000005
958,Sauk Centre,-94.95252160000001,45.737465
959,Skyberg,-92.93160280000001,44.2113304
960,Wheelers Point,-94.6987837,48.837776000000005
961,Zimmerman Terrace,-93.5829698,45.4479332
962,Gaylord Mobile Home Park,-94.20694440000001,44.560833300000006
963,Saint Charles,-92.06598240000001,43.9693607
964,Gunn,-93.47521330000001,47.2160542
965,Wheeler Landing,-91.29014040000001,47.7257364
966,White Hawk,-93.82553270000001,46.398015300000004
967,Hendricks,-96.42421300000001,44.507186000000004
968,Salida,-93.81941730000001,45.356631900000004
969,Weme,-95.5380724,47.6441238
970,Victoria,-93.6616266,44.8585738
971,Kennedy Landing,-91.1509704,47.3795044
972,Shanty Town,-92.63990530000001,43.974130300000006
973,Central,-94.342973,48.699412
974,Rollingstone,-91.81682070000001,44.0977412
975,Brush Creek,-93.8479801,43.644919800000004
976,Babbitt,-91.9440871,47.708714300000004
977,Echols,-94.67497660000001,43.9238458
978,Hampton,-93.0001355,44.610780000000005
979,Lake Eunice,-95.96962900000001,46.746236
980,Clementson,-94.4363117,48.6908029
981,Glencoe,-94.15156710000001,44.7691886
982,Otto,-94.6074639,48.088017300000004
983,Grant,-92.9104908,45.084411
984,La Crescent,-91.30402740000001,43.8280216
985,Conger,-93.5282708,43.6149554
986,Rindal,-96.1314366,47.4994079
987,Crown,-93.4602339,45.4446869
988,Dorothy,-96.4467219,47.927748400000006
989,Dumont,-96.42570300000001,45.715911500000004
990,Perault,-96.2888764,47.8184126
991,Trondjem,-93.39300180000001,44.4791302
992,Ransom Trailer Court,-92.94408100000001,43.505242100000004
993,Eitzen,-91.4615282,43.5080273
994,Assumption,-93.88885540000001,44.6880182
995,Leader,-94.6550114,46.528574500000005
996,Ham Lake,-93.24995080000001,45.2502429
997,Hollandale Junction,-93.18936950000001,43.663570500000006
998,Georgetown,-96.7946792,47.080225000000006
999,Thomson,-92.39796940000001,46.663554100000006
1000,Nansen,-92.93187160000001,44.3502432
1001,New Hope,-93.3861037,45.0347176
1002,Big Falls,-93.8059355,48.191293800000004
1003,Benson Mobile Manor,-95.5916667,45.319166700000004
1004,Country Valley Mobile Home Park,-91.71853010000001,44.0718819
1005,Grandy,-93.19525320000001,45.6352294
1006,Zemple,-93.7854952,47.3230044
1007,Philbrook,-94.7169617,46.2832973
1008,West Side Mobile Home Park,-93.8172222,45.318888900000005
1009,Wyman,-92.10767220000001,47.5324237
1010,Miltona,-95.2914238,46.044129500000004
1011,East Grand Forks,-97.0175792,47.9317013
1012,Wheaton,-96.499233,45.804405
1013,Fremont,-91.899043,43.9138521
1014,Saint Francis,-93.3597084,45.386428300000006
1015,Ball Club,-93.93605640000001,47.3257859
1016,Cloverdale,-92.7399207,46.0121726
1017,Haug,-96.1844568,48.819701300000006
1018,Maple Lake,-94.00192270000001,45.229132
1019,Marine on Saint Croix,-92.77104510000001,45.3666305
1020,Lincoln,-94.6408481,46.210243000000006
1021,Enok,-96.7583855,48.653867600000005
1022,Pine Center,-93.91442640000001,46.2144059
